99;219;124;223;land;true;plains;1
100;108;247;180;land;true;plains;1
101;176;219;196;land;false;forest;1
102;184;196;150;land;true;forest;1
103;197;179;199;land;true;forest;1
104;217;237;249;land;false;forest;1
105;118;182;201;land;false;forest;1
106;223;54;246;land;false;plains;1
107;174;161;236;land;false;forest;1
108;206;185;177;land;false;forest;1
109;227;67;233;land;true;desert;1
110;248;194;190;land;false;forest;1
111;140;254;196;land;false;hills;1
112;225;236;250;land;true;forest;1
113;136;230;250;land;true;plains;1
114;201;65;252;land;false;forest;1
115;251;179;181;land;true;plains;1
116;233;254;37;land;false;desert;1
117;142;120;253;land;true;plains;1
118;98;197;241;land;true;plains;1
119;173;214;174;land;false;forest;1
120;233;181;135;land;false;forest;1
121;197;112;196;land;true;plains;1
122;150;216;233;land;false;desert;1
123;199;123;224;land;false;forest;1
124;107;246;184;land;false;forest;1
125;208;129;247;land;false;mountain;1
126;210;220;160;land;false;mountain;1
127;231;192;216;land;false;plains;1
128;234;243;184;land;true;forest;1
129;231;234;67;land;false;plains;1
130;134;248;135;land;false;plains;1
131;137;247;153;land;false;forest;1
132;127;235;230;land;true;plains;1
133;154;155;202;land;false;forest;1
134;217;75;245;land;false;forest;1
135;184;186;213;land;false;plains;1
136;241;122;243;land;true;marsh;1
137;175;243;164;land;false;plains;1
138;210;222;153;land;true;hills;1
139;138;199;234;land;false;mountain;1
140;154;216;196;land;true;plains;1
141;207;62;249;land;true;plains;1
142;194;64;251;land;false;forest;1
143;254;222;208;land;false;plains;1
144;201;188;140;land;true;plains;1
145;238;239;187;land;false;forest;1
146;85;234;199;land;false;forest;1
147;148;168;237;land;false;forest;1
148;49;246;214;land;false;forest;1
149;136;156;224;land;false;mountain;1
150;168;182;168;land;true;desert;1
151;71;254;243;land;false;mountain;1
152;141;239;229;land;true;forest;1
153;115;225;226;land;false;urban;1
154;235;55;223;land;true;forest;1
155;131;246;194;land;true;mountain;1
156;240;191;201;land;true;plains;1
157;250;244;245;land;false;plains;1
158;117;253;223;land;false;desert;1
159;158;249;181;land;false;plains;1
160;237;194;97;land;false;forest;1
161;208;194;124;land;false;forest;1
162;252;249;75;land;false;mountain;1
163;55;240;236;land;true;plains;1
164;174;196;219;land;true;plains;1
165;170;157;234;land;false;plains;1
166;254;240;100;land;false;forest;1
167;231;180;183;land;false;forest;1
168;179;192;139;land;true;jungle;1
169;244;190;220;land;false;mountain;1
170;159;239;118;land;false;plains;1
171;246;129;180;land;false;mountain;1
172;230;116;193;land;false;plains;1
173;177;175;185;land;false;plains;1
174;237;187;253;land;true;forest;1
175;222;110;182;land;false;plains;1
176;102;213;246;land;false;plains;1
177;37;251;236;land;true;forest;1
178;74;245;182;land;true;hills;1
179;212;221;209;land;false;plains;1
180;173;191;246;land;false;forest;1
181;227;203;111;land;false;plains;1
182;252;101;187;land;true;plains;1
183;219;160;183;land;true;plains;1
184;171;253;159;land;false;plains;1
185;132;152;248;land;true;forest;1
186;219;55;244;land;false;forest;1
187;35;243;236;land;true;plains;1
188;184;247;206;land;false;forest;1
189;61;214;228;land;false;mountain;1
190;242;158;215;land;true;forest;1
191;139;221;221;land;false;plains;1
192;202;100;241;land;false;forest;1
193;138;201;236;land;false;plains;1
194;115;191;231;land;false;plains;1
195;200;226;113;land;false;plains;1
196;219;80;250;land;false;mountain;1
197;253;43;212;land;false;plains;1
198;136;209;251;land;true;forest;1
199;216;101;191;land;false;forest;1
200;118;251;221;land;true;forest;1
201;173;177;253;land;true;forest;1
202;200;138;226;land;false;plains;1
203;214;216;137;land;false;mountain;1
204;250;168;210;land;true;plains;1
205;250;223;235;land;true;forest;1
206;248;230;28;land;false;forest;1
207;179;70;252;land;true;urban;1
208;227;160;121;land;true;forest;1
209;147;185;205;land;false;desert;1
210;254;219;114;land;true;urban;1
211;165;252;170;land;true;forest;1
212;205;196;142;land;true;desert;1
213;240;214;102;land;false;jungle;1
214;157;221;127;land;false;forest;1
215;127;236;154;land;true;plains;1
216;248;150;221;land;false;forest;1
217;154;246;166;land;false;plains;1
218;246;245;28;land;false;plains;1
219;142;141;249;land;true;plains;1
220;253;141;148;land;true;plains;1
221;198;245;92;land;true;urban;1
222;70;218;225;land;false;hills;1
223;232;207;99;land;true;forest;1
224;172;214;199;land;true;plains;1
225;233;129;153;land;true;forest;1
226;111;252;234;land;false;plains;1
227;239;180;133;land;false;mountain;1
228;114;243;248;land;false;forest;1
229;230;254;210;land;false;plains;1
230;236;254;11;land;true;forest;1
231;126;242;136;land;true;urban;1
232;217;172;179;land;true;forest;1
233;251;164;181;land;true;mountain;1
234;76;233;212;land;true;desert;1
235;219;67;225;land;false;forest;1
236;166;196;233;land;false;forest;1
237;253;222;115;land;false;forest;1
238;236;236;150;land;true;plains;1
239;211;210;133;land;false;forest;1
240;210;239;247;land;false;plains;1
241;173;188;167;land;true;forest;1
242;226;62;242;land;false;forest;1
243;84;251;201;land;false;forest;1
244;107;245;149;land;true;forest;1
245;225;102;193;land;true;plains;1
246;201;187;253;land;true;mountain;1
247;151;164;227;land;true;forest;1
248;203;254;46;land;false;forest;1
249;130;207;171;land;false;forest;1
250;130;253;252;land;false;urban;1
251;166;243;143;land;true;jungle;1
252;97;246;180;land;true;urban;1
253;94;241;240;land;false;forest;1
254;152;176;207;land;true;desert;1
255;229;138;208;land;true;urban;1
256;216;151;209;land;true;forest;1
257;209;171;208;land;false;plains;1
258;113;243;176;land;false;mountain;1
259;137;205;180;land;true;hills;1
260;253;245;239;land;false;forest;1
261;129;152;225;land;false;forest;1
262;182;162;174;land;true;forest;1
263;110;233;194;land;false;plains;1
264;212;200;244;land;false;plains;1
265;235;172;123;land;true;desert;1
266;244;252;166;land;false;forest;1
267;157;223;153;land;true;forest;1
268;241;246;163;land;true;forest;1
269;212;194;152;land;false;forest;1
270;233;151;211;land;false;forest;1
271;234;134;187;land;false;mountain;1
272;159;178;224;land;false;forest;1
273;198;173;164;land;true;plains;1
274;89;202;234;land;true;plains;1
275;206;175;234;land;false;forest;1
276;238;200;216;land;false;mountain;1
277;239;125;233;land;false;urban;1
278;187;182;227;land;false;mountain;1
279;71;222;219;land;false;desert;1
280;128;196;226;land;false;mountain;1
281;178;171;222;land;false;forest;1
282;193;136;185;land;true;hills;1
283;125;205;252;land;true;forest;1
284;190;248;202;land;false;hills;1
285;248;223;63;land;true;hills;1
286;238;223;184;land;true;forest;1
287;200;176;225;land;true;forest;1
288;125;212;242;land;true;plains;1
289;65;215;235;land;false;forest;1
290;233;164;202;land;false;forest;1
291;55;209;253;land;true;plains;1
292;248;37;229;land;false;mountain;1
293;247;195;237;land;false;plains;1
294;213;179;138;land;false;mountain;1
295;108;218;179;land;false;plains;1
296;198;143;240;land;true;plains;1
297;237;187;152;land;false;forest;1
298;149;229;172;land;true;plains;1
299;229;250;158;land;true;plains;1
300;221;162;195;land;false;forest;1
301;249;208;175;land;false;forest;1
302;126;137;252;land;false;forest;1
303;185;159;237;land;false;plains;1
304;79;171;252;land;false;plains;1
305;211;78;246;land;true;plains;1
306;204;158;169;land;true;plains;1
307;186;247;235;land;false;plains;1
308;253;144;163;land;true;plains;1
309;241;245;21;land;true;forest;1
310;214;169;252;land;false;jungle;1
311;215;238;71;land;false;forest;1
312;159;239;190;land;false;plains;1
313;200;211;253;land;false;jungle;1
314;171;249;93;land;false;forest;1
315;203;141;250;land;true;hills;1
316;71;249;202;land;false;forest;1
317;181;185;173;land;false;desert;1
318;75;215;231;land;false;jungle;1
319;84;217;243;land;true;plains;1
320;237;208;150;land;true;marsh;1
321;229;48;226;land;false;forest;1
322;226;111;167;land;true;forest;1
323;245;106;212;land;true;plains;1
324;202;245;116;land;true;forest;1
325;93;246;198;land;true;forest;1
326;229;229;133;land;false;forest;1
327;209;233;224;land;true;desert;1
328;233;250;84;land;true;forest;1
329;156;254;162;land;true;plains;1
330;224;165;213;land;false;plains;1
331;241;118;223;land;true;plains;1
332;116;220;189;land;true;forest;1
333;190;108;203;land;false;mountain;1
334;15;249;246;land;true;forest;1
335;251;151;226;land;false;urban;1
336;126;204;213;land;false;forest;1
337;95;227;240;land;false;plains;1
338;139;254;244;land;true;forest;1
339;172;215;150;land;false;forest;1
340;192;176;225;land;false;forest;1
341;203;196;232;land;false;forest;1
342;195;127;247;land;false;mountain;1
343;222;241;137;land;false;plains;1
344;247;239;233;land;false;plains;1
345;84;196;238;land;false;plains;1
346;226;161;142;land;false;forest;1
347;99;225;225;land;false;urban;1
348;238;108;188;land;false;plains;1
349;216;196;109;land;true;forest;1
350;222;186;210;land;false;forest;1
351;169;246;191;land;false;plains;1
352;196;151;171;land;false;plains;1
353;230;194;112;land;false;forest;1
354;156;182;241;land;false;desert;1
355;85;240;216;land;true;plains;1
356;179;152;222;land;false;plains;1
357;176;198;171;land;true;forest;1
358;232;201;85;land;false;mountain;1
359;128;153;237;land;false;forest;1
360;232;110;238;land;true;plains;1
361;182;247;92;land;false;forest;1
362;183;177;241;land;true;plains;1
363;225;210;91;land;false;plains;1
364;161;174;248;land;false;plains;1
365;211;177;115;land;true;forest;1
366;230;238;130;land;true;plains;1
367;235;252;162;land;false;urban;1
368;234;130;232;land;false;plains;1
369;96;226;193;land;false;hills;1
370;229;166;130;land;false;plains;1
371;245;191;213;land;false;mountain;1
372;136;155;218;land;false;desert;1
373;168;205;240;land;true;plains;1
374;124;244;193;land;false;mountain;1
375;174;192;206;land;true;plains;1
376;175;235;214;land;false;plains;1
377;227;111;198;land;true;plains;1
378;168;172;181;land;false;plains;1
379;102;242;181;land;false;mountain;1
380;148;149;211;land;true;forest;1
381;245;100;242;land;true;forest;1
382;208;168;125;land;false;plains;1
383;237;155;160;land;true;forest;1
384;233;176;139;land;false;mountain;1
385;113;213;238;land;false;plains;1
386;251;96;170;land;false;forest;1
387;235;241;97;land;false;mountain;1
388;151;252;114;land;false;forest;1
389;211;153;242;land;true;desert;1
390;242;104;240;land;false;desert;1
391;188;193;228;land;true;plains;1
392;141;194;233;land;false;forest;1
393;199;92;228;land;true;jungle;1
394;175;191;166;land;true;plains;1
395;232;137;145;land;false;urban;1
396;108;252;173;land;false;mountain;1
397;226;170;178;land;false;urban;1
398;217;232;198;land;true;urban;1
399;195;242;105;land;true;plains;1
400;202;121;224;land;true;hills;1
401;224;137;160;land;true;forest;1
402;243;147;175;land;false;marsh;1
403;215;178;188;land;false;mountain;1
404;175;148;201;land;false;urban;1
405;183;234;169;land;true;forest;1
406;224;155;231;land;true;plains;1
407;252;233;247;land;false;forest;1
408;247;199;237;land;false;forest;1
409;202;227;106;land;false;hills;1
410;176;243;140;land;false;plains;1
411;206;131;242;land;false;forest;1
412;176;178;217;land;true;plains;1
413;217;160;220;land;false;forest;1
414;168;104;231;land;true;plains;1
415;208;73;222;land;false;forest;1
416;215;205;254;land;false;desert;1
417;167;237;107;land;false;plains;1
418;181;219;175;land;true;desert;1
419;252;226;89;land;true;plains;1
420;184;128;197;land;true;urban;1
421;179;237;96;land;true;urban;1
422;200;129;181;land;false;mountain;1
423;249;124;195;land;false;forest;1
424;233;165;240;land;true;plains;1
425;205;205;200;land;false;mountain;1
426;197;146;193;land;true;plains;1
427;104;249;197;land;true;forest;1
428;221;234;109;land;true;plains;1
429;169;244;201;land;false;forest;1
430;240;254;240;land;false;plains;1
431;133;247;252;land;true;desert;1
432;253;227;253;land;true;mountain;1
433;202;244;82;land;false;mountain;1
434;200;139;222;land;false;marsh;1
435;231;118;227;land;false;forest;1
436;132;194;209;land;false;forest;1
437;214;158;173;land;false;forest;1
438;158;159;240;land;false;plains;1
439;142;132;251;land;true;plains;1
440;218;188;119;land;false;plains;1
441;202;242;172;land;false;mountain;1
442;114;236;217;land;true;mountain;1
443;156;234;224;land;true;plains;1
444;186;222;168;land;true;marsh;1
445;250;180;240;land;false;plains;1
446;251;233;222;land;true;plains;1
447;232;180;152;land;true;plains;1
448;242;69;216;land;true;forest;1
449;223;216;159;land;false;forest;1
450;216;114;245;land;true;forest;1
451;242;222;118;land;false;plains;1
452;213;221;77;land;false;mountain;1
453;232;253;248;land;false;mountain;1
454;141;208;218;land;true;plains;1
455;219;200;132;land;false;forest;1
456;215;215;229;land;false;forest;1
457;232;226;135;land;false;forest;1
458;232;138;154;land;false;forest;1
459;102;243;194;land;false;forest;1
460;244;21;253;land;false;forest;1
461;244;184;228;land;true;hills;1
462;222;254;97;land;false;forest;1
463;193;243;143;land;false;mountain;1
464;194;165;239;land;true;urban;1
465;118;164;228;land;false;plains;1
466;200;215;248;land;true;forest;1
467;194;179;222;land;false;marsh;1
468;238;145;224;land;true;plains;1
469;245;231;246;land;false;urban;1
470;133;152;222;land;true;plains;1
471;183;115;223;land;true;forest;1
472;166;215;228;land;false;plains;1
473;203;215;111;land;false;forest;1
474;243;156;134;land;false;mountain;1
475;246;135;134;land;false;desert;1
476;203;195;218;land;true;forest;1
477;104;193;250;land;false;mountain;1
478;194;205;169;land;true;plains;1
479;213;120;182;land;false;plains;1
480;222;243;159;land;false;forest;1
481;106;206;189;land;true;urban;1
482;248;125;173;land;false;plains;1
483;143;196;167;land;false;forest;1
484;244;129;189;land;true;forest;1
485;143;210;177;land;true;plains;1
486;232;250;101;land;false;forest;1
487;97;219;221;land;false;mountain;1
488;232;249;38;land;true;plains;1
489;195;192;143;land;false;plains;1
490;190;197;177;land;false;forest;1
491;233;205;70;land;true;hills;1
492;131;207;194;land;false;mountain;1
493;101;164;239;land;false;forest;1
494;99;198;249;land;false;mountain;1
495;144;207;172;land;true;urban;1
496;237;247;169;land;true;plains;1
497;191;179;208;land;false;plains;1
498;236;124;164;land;false;plains;1
499;231;183;154;land;false;desert;1
500;212;156;204;land;false;plains;1
501;106;238;212;land;false;hills;1
502;230;224;127;land;true;forest;1
503;254;226;87;land;false;forest;1
504;179;209;251;land;false;desert;1
505;149;242;207;land;true;forest;1
506;195;234;116;land;true;hills;1
507;219;162;190;land;false;plains;1
508;227;150;196;land;false;plains;1
509;202;160;185;land;false;forest;1
510;171;192;234;land;false;plains;1
511;202;160;155;land;false;marsh;1
512;108;253;179;land;true;forest;1
513;245;251;169;land;true;plains;1
514;210;254;126;land;true;mountain;1
515;131;170;209;land;true;forest;1
516;59;227;235;land;true;plains;1
517;170;247;192;land;true;plains;1
518;179;199;149;land;true;marsh;1
519;231;176;246;land;false;forest;1
520;254;211;125;land;false;mountain;1
521;185;250;138;land;true;plains;1
522;90;196;219;land;false;desert;1
523;232;225;157;land;true;forest;1
524;227;230;90;land;false;forest;1
525;183;231;209;land;false;plains;1
526;238;226;106;land;false;mountain;1
527;188;168;219;land;false;plains;1
528;46;243;243;land;false;plains;1
529;234;68;242;land;false;forest;1
530;195;190;209;land;false;forest;1
531;251;200;118;land;false;desert;1
532;86;231;196;land;false;mountain;1
533;244;144;197;land;true;desert;1
534;208;233;111;land;false;forest;1
535;254;131;244;land;true;hills;1
536;227;146;181;land;true;forest;1
537;232;209;149;land;false;forest;1
538;180;206;164;land;false;forest;1
539;62;249;205;land;false;forest;1
540;243;222;70;land;false;plains;1
541;137;196;228;land;true;marsh;1
542;171;254;137;land;true;plains;1
543;191;131;239;land;false;plains;1
544;199;226;207;land;true;plains;1
545;186;243;250;land;true;forest;1
546;132;251;141;land;false;forest;1
547;144;227;244;land;true;marsh;1
548;167;230;220;land;false;forest;1
549;145;176;210;land;false;forest;1
550;200;134;241;land;false;mountain;1
551;252;226;69;land;true;forest;1
552;238;239;173;land;true;forest;1
553;145;249;145;land;false;plains;1
554;207;198;185;land;false;mountain;1
555;238;193;159;land;true;urban;1
556;172;144;243;land;false;mountain;1
557;190;204;111;land;false;forest;1
558;155;203;187;land;false;forest;1
559;181;157;186;land;false;forest;1
560;244;132;190;land;true;hills;1
561;154;216;162;land;false;forest;1
562;101;244;186;land;true;forest;1
563;227;185;173;land;false;plains;1
564;217;94;202;land;true;plains;1
565;181;123;207;land;true;forest;1
566;158;220;225;land;true;jungle;1
567;195;139;204;land;false;forest;1
568;250;88;241;land;true;plains;1
569;232;189;124;land;true;plains;1
570;192;150;220;land;true;forest;1
571;125;208;222;land;true;forest;1
572;189;239;124;land;false;plains;1
573;217;132;235;land;true;hills;1
574;253;205;126;land;false;desert;1
575;67;232;246;land;false;forest;1
576;239;112;230;land;false;desert;1
577;100;201;241;land;true;forest;1
578;189;237;253;land;false;forest;1
579;163;202;177;land;false;hills;1
580;225;240;200;land;false;plains;1
581;236;248;213;land;true;forest;1
582;208;115;202;land;false;desert;1
583;243;136;132;land;false;forest;1
584;168;83;253;land;true;plains;1
585;154;177;176;land;false;plains;1
586;203;209;193;land;false;urban;1
587;160;221;254;land;false;plains;1
588;249;150;248;land;false;mountain;1
589;198;166;240;land;false;plains;1
590;241;239;86;land;true;hills;1
591;137;226;187;land;false;urban;1
592;243;240;40;land;false;forest;1
593;205;245;146;land;false;forest;1
594;217;142;231;land;true;marsh;1
595;230;159;178;land;false;forest;1
596;211;154;173;land;true;forest;1
597;215;93;231;land;false;desert;1
598;245;132;172;land;false;mountain;1
599;170;163;183;land;false;forest;1
600;241;234;126;land;true;forest;1
601;245;254;184;land;true;hills;1
602;225;155;122;land;true;plains;1
603;224;163;177;land;false;plains;1
604;218;194;217;land;false;forest;1
605;243;60;202;land;false;mountain;1
606;185;191;188;land;false;hills;1
607;72;211;218;land;false;mountain;1
608;251;209;181;land;false;mountain;1
609;215;232;64;land;false;desert;1
610;227;232;189;land;false;mountain;1
611;209;243;88;land;false;forest;1
612;139;240;183;land;false;forest;1
613;241;196;204;land;true;plains;1
614;64;246;198;land;false;forest;1
615;241;177;198;land;false;plains;1
616;212;235;208;land;true;forest;1
617;246;165;244;land;true;forest;1
618;250;199;193;land;true;hills;1
619;175;215;209;land;false;forest;1
620;236;141;174;land;false;jungle;1
621;156;228;224;land;false;forest;1
622;253;221;193;land;true;plains;1
623;147;248;209;land;true;jungle;1
624;190;139;205;land;false;forest;1
625;212;214;133;land;true;plains;1
626;183;99;222;land;false;urban;1
627;174;161;228;land;true;plains;1
628;187;247;199;land;false;urban;1
629;231;142;129;land;false;forest;1
630;210;240;208;land;true;plains;1
631;231;247;120;land;true;plains;1
632;79;228;239;land;true;forest;1
633;131;202;190;land;false;mountain;1
634;231;190;113;land;false;mountain;1
635;189;233;144;land;false;plains;1
636;194;243;153;land;false;forest;1
637;115;229;230;land;false;mountain;1
638;229;171;185;land;false;plains;1
639;236;217;194;land;false;mountain;1
640;252;63;220;land;true;hills;1
641;240;151;208;land;true;hills;1
642;82;237;248;land;true;forest;1
643;237;152;206;land;false;forest;1
644;168;96;241;land;false;plains;1
645;254;149;169;land;true;plains;1
646;224;165;186;land;true;plains;1
647;216;139;225;land;false;forest;1
648;188;192;178;land;false;hills;1
649;236;205;254;land;false;urban;1
650;70;251;212;land;false;mountain;1
651;212;142;188;land;true;forest;1
652;231;208;169;land;false;urban;1
653;252;214;72;land;true;forest;1
654;130;239;219;land;false;plains;1
655;223;127;172;land;true;desert;1
656;99;184;220;land;false;mountain;1
657;185;78;240;land;false;plains;1
658;139;151;214;land;false;mountain;1
659;182;133;202;land;true;forest;1
660;246;229;241;land;true;forest;1
661;198;240;108;land;false;mountain;1
662;207;122;194;land;false;forest;1
663;221;205;140;land;true;forest;1
664;201;184;253;land;false;mountain;1
665;115;221;168;land;false;mountain;1
666;166;205;221;land;true;plains;1
667;168;186;207;land;false;hills;1
668;158;231;246;land;false;forest;1
669;130;235;157;land;true;plains;1
670;183;240;194;land;false;plains;1
671;218;164;188;land;false;forest;1
672;160;197;188;land;true;plains;1
673;230;97;176;land;false;mountain;1
674;228;245;131;land;false;plains;1
675;119;242;221;land;false;marsh;1
676;215;57;250;land;false;plains;1
677;167;213;122;land;false;forest;1
678;139;191;224;land;false;forest;1
679;103;251;187;land;false;urban;1
680;227;147;156;land;false;plains;1
681;178;199;238;land;false;hills;1
682;145;236;151;land;true;plains;1
683;226;92;209;land;false;forest;1
684;156;183;218;land;false;forest;1
685;210;143;247;land;false;hills;1
686;219;166;135;land;true;plains;1
687;226;205;234;land;false;plains;1
688;156;159;252;land;true;plains;1
689;59;219;231;land;true;plains;1
690;208;245;50;land;false;plains;1
691;216;240;238;land;false;plains;1
692;185;207;239;land;true;desert;1
693;187;221;134;land;true;desert;1
694;215;251;149;land;true;plains;1
695;189;140;178;land;true;desert;1
696;107;206;253;land;false;forest;1
697;245;182;196;land;true;plains;1
698;110;191;211;land;false;plains;1
699;210;253;108;land;true;urban;1
700;244;131;250;land;true;plains;1
701;175;203;208;land;false;desert;1
702;200;228;134;land;true;desert;1
703;206;166;198;land;true;plains;1
704;167;154;193;land;false;mountain;1
705;250;247;88;land;false;plains;1
706;241;219;213;land;false;forest;1
707;178;232;123;land;false;forest;1
708;150;176;196;land;true;plains;1
709;216;175;110;land;false;mountain;1
710;245;234;73;land;false;forest;1
711;195;214;156;land;false;urban;1
712;236;116;188;land;false;jungle;1
713;235;60;222;land;false;forest;1
714;233;155;165;land;true;urban;1
715;63;201;240;land;true;marsh;1
716;175;162;239;land;true;urban;1
717;186;227;131;land;true;forest;1
718;155;208;152;land;true;plains;1
719;86;235;217;land;false;mountain;1
720;216;235;253;land;true;forest;1
721;208;247;188;land;false;mountain;1
722;241;23;247;land;true;forest;1
723;131;217;188;land;true;hills;1
724;229;218;68;land;true;forest;1
725;227;116;227;land;true;forest;1
726;246;162;222;land;true;forest;1
727;223;188;91;land;true;desert;1
728;207;135;168;land;false;plains;1
729;150;219;251;land;true;mountain;1
730;224;243;77;land;true;plains;1
731;147;176;246;land;false;forest;1
732;193;82;228;land;true;forest;1
733;50;225;235;land;false;forest;1
734;109;179;246;land;true;forest;1
735;225;249;208;land;false;plains;1
736;185;87;230;land;false;forest;1
737;151;228;138;land;false;plains;1
738;147;229;134;land;true;jungle;1
739;244;90;235;land;false;forest;1
740;230;236;82;land;false;urban;1
741;216;175;179;land;false;forest;1
742;195;189;188;land;false;plains;1
743;202;165;184;land;false;urban;1
744;187;191;154;land;false;forest;1
745;217;252;64;land;true;forest;1
746;163;193;207;land;false;forest;1
747;187;184;133;land;false;plains;1
748;248;124;252;land;false;plains;1
749;201;200;108;land;true;plains;1
750;226;150;151;land;false;plains;1
751;117;218;219;land;true;forest;1
752;250;151;143;land;true;plains;1
753;217;108;185;land;true;plains;1
754;238;71;195;land;false;marsh;1
755;251;87;205;land;false;plains;1
756;230;177;131;land;true;plains;1
757;242;151;180;land;true;forest;1
758;239;241;48;land;false;plains;1
759;177;124;252;land;false;forest;1
760;208;211;245;land;true;hills;1
761;232;213;197;land;false;forest;1
762;182;153;204;land;true;plains;1
763;163;216;225;land;false;forest;1
764;144;205;210;land;true;marsh;1
765;250;240;242;land;true;forest;1
766;104;204;218;land;false;forest;1
767;205;226;235;land;false;plains;1
768;153;167;247;land;false;mountain;1
769;118;165;227;land;false;hills;1
770;101;252;197;land;false;forest;1
771;196;239;182;land;false;forest;1
772;158;182;233;land;false;plains;1
773;127;163;232;land;false;forest;1
774;242;129;193;land;false;mountain;1
775;199;209;196;land;false;urban;1
776;182;253;176;land;false;plains;1
777;229;230;205;land;true;plains;1
778;198;228;197;land;false;plains;1
779;54;220;235;land;false;plains;1
780;153;180;168;land;true;plains;1
781;205;119;248;land;false;urban;1
782;251;175;201;land;false;plains;1
783;119;247;179;land;false;forest;1
784;150;200;176;land;false;urban;1
785;212;90;233;land;false;plains;1
786;203;215;167;land;false;forest;1
787;218;241;237;land;true;urban;1
788;218;253;114;land;true;urban;1
789;180;132;237;land;true;urban;1
790;171;167;205;land;false;forest;1
791;243;95;245;land;true;forest;1
792;124;234;164;land;false;forest;1
793;204;179;194;land;false;forest;1
794;254;179;101;land;false;forest;1
795;153;162;252;land;true;hills;1
796;253;169;170;land;false;forest;1
797;146;194;188;land;true;forest;1
798;212;153;168;land;true;forest;1
799;172;207;159;land;false;plains;1
800;246;141;250;land;true;plains;1
801;172;134;208;land;true;plains;1
802;177;225;109;land;true;urban;1
803;225;226;178;land;true;plains;1
804;248;73;194;land;false;desert;1
805;228;116;239;land;true;urban;1
806;152;166;239;land;true;plains;1
807;207;170;247;land;false;forest;1
808;197;244;157;land;false;marsh;1
809;188;214;102;land;false;forest;1
810;223;227;161;land;false;forest;1
811;160;235;158;land;true;forest;1
812;123;198;212;land;false;plains;1
813;219;160;217;land;false;mountain;1
814;104;218;212;land;false;plains;1
