101;floating_harbor;3613.87;9.50;1922.26;0.46;4479
29;arms_factory;3653.00;9.70;1947.00;1.31;0
29;arms_factory;3649.00;9.70;1948.00;3.98;0
29;arms_factory;3639.00;10.00;2043.00;5.54;0
29;arms_factory;3646.00;9.70;2035.00;3.37;0
29;arms_factory;3640.00;9.80;2037.00;6.04;0
29;arms_factory;3661.00;10.90;2038.00;2.43;0
29;industrial_complex;3656.00;10.30;2043.00;3.98;0
29;industrial_complex;3651.00;10.10;2045.00;1.82;0
29;industrial_complex;3672.00;10.70;1947.00;3.03;0
29;industrial_complex;3669.00;10.50;1949.00;6.04;0
29;industrial_complex;3672.00;10.73;1940.00;2.43;0
29;industrial_complex;3669.00;9.85;1976.00;5.10;0
29;air_base;3670.00;9.85;1978.00;2.93;0
29;supply_node;3653.00;9.70;2030.00;5.22;0
29;supply_node;3642.00;9.70;2029.00;1.87;0
29;supply_node;3659.00;9.70;1969.00;4.45;0
29;supply_node;3655.00;9.70;1959.00;1.11;0
29;supply_node;3670.00;10.40;2011.00;4.05;0
29;supply_node;3676.00;10.78;1954.00;0.35;0
29;supply_node;3640.00;9.70;1927.00;3.28;0
29;supply_node;3655.00;10.30;1916.00;4.76;0
29;supply_node;3642.00;9.95;2041.00;2.52;0
29;supply_node;3649.00;9.70;1937.00;5.45;0
29;supply_node;3680.00;12.30;2015.00;0.65;0
29;supply_node;3670.00;9.75;1980.00;4.69;0
29;supply_node;3690.00;11.00;1974.00;6.17;0
29;supply_node;3669.00;10.28;1964.00;2.82;0
29;supply_node;3670.00;13.80;2042.00;0.58;0
29;supply_node;3681.00;10.50;2002.00;2.06;0
29;supply_node;3692.00;11.18;1991.00;5.00;0
29;supply_node;3662.00;10.28;1933.00;1.29;0
29;supply_node;3695.00;11.95;2004.00;4.23;0
29;supply_node;3675.00;10.05;1993.00;0.89;0
29;supply_node;3653.00;9.90;2043.00;3.47;0
29;supply_node;3660.00;10.73;2038.00;0.12;0
29;supply_node;3672.00;12.70;2030.00;1.60;0
29;supply_node;3663.00;9.93;2023.00;5.64;0
29;supply_node;3653.00;9.70;2019.00;2.29;0
29;supply_node;3660.00;9.70;2012.00;3.77;0
29;supply_node;3664.00;9.70;2001.00;1.53;0
29;supply_node;3666.00;9.70;1991.00;3.01;0
29;supply_node;3682.00;10.53;1984.00;5.94;0
29;supply_node;3662.00;9.70;1978.00;2.24;0
29;supply_node;3677.00;10.40;1974.00;5.18;0
29;supply_node;3683.00;10.80;1962.00;1.83;0
29;supply_node;3692.00;11.10;1964.00;4.42;0
29;supply_node;3663.00;10.20;1953.00;1.07;0
29;supply_node;3648.00;9.70;1949.00;2.55;0
29;supply_node;3656.00;9.78;1946.00;0.31;0
29;supply_node;3683.00;11.00;1947.00;3.24;0
29;supply_node;3668.00;10.43;1944.00;4.72;0
29;supply_node;3641.00;9.70;1938.00;2.48;0
29;supply_node;3676.00;10.85;1937.00;3.96;0
29;supply_node;3655.00;9.95;1924.00;0.61;0
29;naval_base;3645.00;9.70;1945.00;-1.57;21631
29;naval_base;3631.00;9.50;1928.00;-1.68;21647
29;naval_base;3655.00;9.50;2015.00;0.00;21427
29;naval_base;3660.00;9.50;2002.00;-0.98;20666
29;naval_base;3662.00;9.50;1982.00;-2.36;21608
29;naval_base;3654.00;9.50;1970.00;-1.95;21608
29;naval_base;3649.00;9.50;1957.00;-1.57;17564
29;naval_base;3642.00;9.70;1940.00;-2.36;21631
29;naval_base;3660.00;9.50;2008.00;-1.11;21427
29;naval_base;3665.00;9.50;1993.00;-2.82;20666
29;naval_base;3663.00;9.50;1985.00;-2.19;21608
29;bunker;3692.00;11.10;1975.00;0.23;0
29;bunker;3680.00;10.70;1969.00;3.24;0
29;bunker;3647.00;9.70;2034.00;1.08;0
29;bunker;3656.00;10.30;2043.00;2.29;0
29;bunker;3662.00;9.80;1968.00;0.13;0
29;bunker;3661.00;10.18;1939.00;1.69;0
29;bunker;3665.00;12.82;2043.00;4.35;0
29;bunker;3639.00;9.90;2037.00;0.74;0
29;bunker;3662.00;10.30;2030.00;3.75;0
29;bunker;3650.00;9.70;1935.00;0.14;0
29;bunker;3654.00;10.12;1921.00;2.80;0
29;bunker;3660.00;10.50;1912.00;5.47;0
29;bunker;3657.00;9.70;2015.00;2.20;0
29;bunker;3679.00;12.53;2017.00;4.86;0
29;bunker;3672.00;12.65;2029.00;1.24;0
29;bunker;3669.00;9.70;1994.00;5.37;0
29;bunker;3668.00;9.90;2010.00;5.47;0
29;bunker;3663.00;10.15;1954.00;3.31;0
29;bunker;3664.00;11.80;2037.00;5.98;0
29;bunker;3691.00;11.10;1964.00;2.36;0
29;bunker;3660.00;9.70;1977.00;3.91;0
29;bunker;3650.00;9.70;1949.00;1.76;0
29;bunker;3663.00;9.70;2000.00;2.97;0
29;bunker;3694.00;11.25;1986.00;5.98;0
29;bunker;3679.00;10.75;2006.00;3.82;0
29;bunker;3668.00;10.28;1961.00;0.20;0
29;bunker;3657.00;9.78;1950.00;2.87;0
29;bunker;3678.00;10.28;1981.00;4.43;0
29;bunker;3671.00;9.73;2000.00;2.27;0
29;bunker;3661.00;9.90;1961.00;3.47;0
29;bunker;3669.00;10.50;1946.00;1.31;0
29;bunker;3687.00;11.10;1948.00;2.87;0
29;bunker;3642.00;9.70;1926.00;5.54;0
29;bunker;3691.00;11.50;2005.00;1.92;0
29;bunker;3674.00;10.80;1950.00;6.04;0
29;bunker;3674.00;10.75;1934.00;1.32;0
29;bunker;3677.00;10.25;1979.00;3.98;0
29;bunker;3676.00;10.12;1982.00;1.82;0
29;bunker;3638.00;9.70;1935.00;3.03;0
29;bunker;3642.00;9.70;2029.00;6.05;0
29;bunker;3651.00;9.70;2021.00;2.43;0
29;coastal_bunker;3660.00;9.50;2008.00;-1.11;0
29;coastal_bunker;3644.00;9.50;1945.00;-1.57;0
29;coastal_bunker;3644.00;9.70;1942.00;-2.36;0
29;coastal_bunker;3661.00;9.50;2001.00;-0.98;0
29;coastal_bunker;3650.00;9.50;1961.00;-1.57;0
29;coastal_bunker;3661.00;9.70;1981.00;-2.36;0
29;coastal_bunker;3652.00;9.50;2018.00;0.00;0
29;coastal_bunker;3632.00;9.70;1928.00;-2.03;0
29;coastal_bunker;3664.00;9.50;1987.00;-0.79;0
29;coastal_bunker;3654.00;9.50;1969.00;-1.95;0
29;coastal_bunker;3663.00;9.50;1985.00;-2.19;0
29;dockyard;3662.00;9.50;1983.00;-2.36;0
29;anti_air_building;3672.00;10.07;1974.00;0.43;0
29;anti_air_building;3666.00;9.85;1975.00;1.99;0
29;anti_air_building;3663.00;9.75;1977.00;4.66;0
29;synthetic_refinery;3674.00;11.48;2014.00;2.50;0
29;fuel_silo;3666.00;10.07;2016.00;2.60;0
29;radar_station;3669.00;9.80;1978.00;2.25;0
29;rocket_site;3692.00;11.45;1998.00;4.56;0
29;nuclear_reactor;3692.00;11.43;1999.00;0.94;0
29;floating_harbor;3635.05;9.50;1943.95;0.79;7685
28;arms_factory;3621.00;11.45;2026.00;1.92;0
28;arms_factory;3629.00;11.28;2044.00;6.04;0
28;arms_factory;3619.00;10.20;2014.00;2.78;0
28;arms_factory;3621.00;12.20;2035.00;3.99;0
28;arms_factory;3639.00;9.70;1998.00;1.83;0
28;arms_factory;3627.00;10.50;2024.00;4.49;0
28;industrial_complex;3622.00;9.75;2009.00;6.05;0
28;industrial_complex;3628.00;11.35;2044.00;2.43;0
28;industrial_complex;3631.00;10.00;2008.00;0.28;0
28;industrial_complex;3621.00;12.20;2035.00;0.38;0
28;industrial_complex;3590.00;9.70;2014.00;4.50;0
28;industrial_complex;3608.00;12.03;2040.00;0.88;0
28;air_base;3621.00;9.70;2009.00;3.54;0
28;supply_node;3614.00;13.18;2036.00;0.50;0
28;supply_node;3578.00;9.70;2029.00;3.09;0
28;supply_node;3638.00;9.70;1999.00;6.02;0
28;supply_node;3625.00;10.10;2016.00;2.68;0
28;supply_node;3599.00;11.62;2035.00;5.26;0
28;supply_node;3639.00;9.70;2016.00;1.91;0
28;supply_node;3612.00;10.28;2015.00;3.39;0
28;supply_node;3603.00;10.78;2043.00;1.15;0
28;supply_node;3616.00;9.70;2004.00;4.08;0
28;supply_node;3599.00;11.53;2023.00;5.56;0
28;supply_node;3632.00;11.03;2042.00;3.32;0
28;supply_node;3591.00;9.70;2043.00;4.80;0
28;supply_node;3617.00;11.43;2044.00;1.45;0
28;supply_node;3583.00;9.70;2037.00;4.39;0
28;supply_node;3625.00;11.65;2037.00;0.68;0
28;supply_node;3589.00;10.12;2032.00;3.63;0
28;supply_node;3608.00;12.88;2027.00;5.10;0
28;supply_node;3632.00;10.18;2027.00;2.86;0
28;supply_node;3619.00;11.75;2026.00;5.80;0
28;supply_node;3573.00;9.70;2020.00;0.99;0
28;supply_node;3585.00;9.95;2021.00;5.03;0
28;supply_node;3592.00;9.70;2014.00;0.23;0
28;supply_node;3577.00;9.70;2012.00;3.17;0
28;supply_node;3602.00;9.70;2010.00;5.75;0
28;supply_node;3572.00;9.70;2005.00;2.40;0
28;supply_node;3645.00;9.70;2006.00;5.33;0
28;supply_node;3585.00;9.70;2008.00;1.64;0
28;supply_node;3631.00;9.90;2006.00;4.57;0
28;supply_node;3624.00;9.70;1998.00;6.05;0
28;naval_base;3639.00;9.50;1996.00;0.46;20666
28;naval_base;3594.00;9.50;2009.00;0.38;21590
28;naval_base;3579.00;9.70;2005.00;0.46;21590
28;naval_base;3613.00;9.50;2003.00;-0.79;18119
28;naval_base;3627.00;9.50;1994.00;0.64;18751
28;naval_base;3590.00;9.50;2047.00;-2.16;17871
28;naval_base;3580.00;9.70;2036.00;-2.68;17871
28;naval_base;3570.00;9.50;2002.00;0.24;18606
28;naval_base;3578.00;9.70;2035.00;-2.55;17871
28;naval_base;3578.00;9.50;2003.00;0.11;18606
28;naval_base;3650.00;9.70;2008.00;-4.33;21427
28;naval_base;3607.00;9.50;2006.00;-0.46;21590
28;naval_base;3646.00;9.70;2013.00;-4.39;21427
28;naval_base;3572.00;9.70;2022.00;-1.11;20512
28;bunker;3632.00;9.70;2003.00;4.20;0
28;bunker;3614.00;9.70;2002.00;5.40;0
28;bunker;3587.00;9.70;2013.00;2.14;0
28;bunker;3634.00;10.00;2022.00;6.26;0
28;bunker;3589.00;9.70;2039.00;1.19;0
28;bunker;3604.00;11.40;2022.00;5.31;0
28;bunker;3590.00;10.43;2031.00;0.58;0
28;bunker;3627.00;11.55;2041.00;3.25;0
28;bunker;3636.00;9.70;1996.00;5.91;0
28;bunker;3613.00;10.75;2017.00;3.75;0
28;bunker;3625.00;9.70;1997.00;3.86;0
28;bunker;3612.00;12.98;2037.00;1.70;0
28;bunker;3578.00;9.70;2019.00;4.36;0
28;bunker;3579.00;9.70;2023.00;0.74;0
28;bunker;3637.00;9.70;2013.00;3.76;0
28;bunker;3642.00;9.70;2010.00;0.14;0
28;bunker;3596.00;11.78;2030.00;4.27;0
28;bunker;3597.00;9.70;2012.00;4.37;0
28;bunker;3602.00;10.60;2043.00;2.21;0
28;bunker;3608.00;12.65;2035.00;4.87;0
28;bunker;3626.00;9.90;2016.00;1.25;0
28;bunker;3571.00;9.70;2008.00;2.81;0
28;bunker;3619.00;12.43;2033.00;0.65;0
28;bunker;3582.00;9.70;2007.00;1.86;0
28;bunker;3586.00;9.70;2038.00;5.98;0
28;bunker;3582.00;9.70;2030.00;2.71;0
28;bunker;3616.00;11.50;2044.00;3.92;0
28;bunker;3630.00;11.30;2042.00;1.76;0
28;bunker;3576.00;9.70;2023.00;4.43;0
28;coastal_bunker;3603.00;9.50;2007.00;-0.46;0
28;coastal_bunker;3651.00;9.70;2007.00;-4.33;0
28;coastal_bunker;3646.00;9.50;2001.00;0.46;0
28;coastal_bunker;3626.00;9.50;1994.00;0.64;0
28;coastal_bunker;3570.00;9.50;2016.00;-1.11;0
28;coastal_bunker;3585.00;9.70;2042.00;-2.68;0
28;coastal_bunker;3589.00;9.50;2007.00;0.46;0
28;coastal_bunker;3643.00;9.70;2014.00;-4.39;0
28;coastal_bunker;3613.00;9.50;2003.00;-0.79;0
28;coastal_bunker;3570.00;9.50;2003.00;-2.16;0
28;coastal_bunker;3577.00;9.50;2034.00;-2.55;0
28;coastal_bunker;3590.00;9.50;2047.00;-2.16;0
28;coastal_bunker;3593.00;9.70;2009.00;0.38;0
28;coastal_bunker;3578.00;9.50;2003.00;0.11;0
28;dockyard;3643.00;9.70;2017.00;-4.39;0
28;anti_air_building;3609.00;10.55;2017.00;3.39;0
28;anti_air_building;3614.00;12.75;2038.00;4.60;0
28;anti_air_building;3588.00;9.70;2017.00;2.44;0
28;synthetic_refinery;3635.00;10.00;2026.00;5.45;0
28;fuel_silo;3599.00;10.55;2020.00;1.83;0
28;radar_station;3610.00;11.38;2021.00;3.34;0
28;rocket_site;3629.00;10.00;2012.00;0.88;0
28;nuclear_reactor;3580.00;9.70;2019.00;3.90;0
28;floating_harbor;3631.20;9.50;1988.40;-2.50;7350
44;arms_factory;3544.00;9.70;2001.00;4.56;0
44;arms_factory;3557.00;9.70;2004.00;2.39;0
44;arms_factory;3550.00;9.70;2003.00;5.41;0
44;arms_factory;3554.00;9.70;1997.00;1.79;0
44;arms_factory;3544.00;9.70;1995.00;4.45;0
44;arms_factory;3554.00;9.70;1999.00;0.84;0
44;industrial_complex;3555.00;9.70;1998.00;3.86;0
44;industrial_complex;3560.00;9.70;2003.00;5.06;0
44;industrial_complex;3553.00;9.70;2000.00;2.90;0
44;industrial_complex;3549.00;9.70;2001.00;5.57;0
44;industrial_complex;3549.00;9.70;1994.00;0.84;0
44;industrial_complex;3546.00;9.70;2004.00;3.51;0
44;air_base;3549.00;9.70;1998.00;1.35;0
44;supply_node;3543.00;9.70;1995.00;5.68;0
44;supply_node;3547.00;9.70;2005.00;2.33;0
44;supply_node;3556.00;9.70;2006.00;0.09;0
44;supply_node;3554.00;9.70;1998.00;1.56;0
44;naval_base;3551.00;9.50;1993.00;0.59;16670
44;naval_base;3559.00;9.70;2007.00;-3.93;20512
44;naval_base;3542.00;9.50;2005.00;-2.82;18205
44;naval_base;3545.00;9.50;1992.00;0.46;16670
44;bunker;3554.00;9.70;1998.00;6.08;0
44;bunker;3545.00;9.70;2003.00;2.46;0
44;bunker;3560.00;9.70;2002.00;5.13;0
44;bunker;3550.00;9.70;1994.00;2.97;0
44;coastal_bunker;3559.00;9.70;2007.00;-3.93;0
44;coastal_bunker;3544.00;9.50;2007.00;-2.82;0
44;coastal_bunker;3546.00;9.50;1992.00;0.46;0
44;coastal_bunker;3557.00;9.50;1996.00;0.59;0
44;dockyard;3561.00;9.70;2005.00;-3.93;0
44;anti_air_building;3548.00;9.70;2000.00;5.64;0
44;anti_air_building;3554.00;9.70;2004.00;2.02;0
44;anti_air_building;3548.00;9.70;2003.00;3.58;0
44;synthetic_refinery;3546.00;9.70;2002.00;6.25;0
44;fuel_silo;3542.00;9.70;1995.00;4.08;0
44;radar_station;3551.00;9.70;2001.00;3.52;0
44;rocket_site;3543.00;9.70;1997.00;2.03;0
44;nuclear_reactor;3558.00;9.70;2003.00;6.15;0
44;floating_harbor;3559.88;9.50;1989.18;-2.55;7346
30;arms_factory;3702.00;13.45;2024.00;0.72;0
30;arms_factory;3689.00;11.12;2036.00;3.38;0
30;arms_factory;3701.00;13.50;2020.00;4.94;0
30;arms_factory;3715.00;11.18;2036.00;1.32;0
30;arms_factory;3701.00;13.50;2020.00;5.45;0
30;arms_factory;3734.00;10.90;2037.00;5.55;0
30;industrial_complex;3698.00;13.12;2013.00;3.39;0
30;industrial_complex;3714.00;11.85;2030.00;6.05;0
30;industrial_complex;3698.00;10.82;2044.00;2.43;0
30;industrial_complex;3729.00;10.93;2036.00;5.45;0
30;industrial_complex;3699.00;10.88;2044.00;1.83;0
30;industrial_complex;3720.00;11.82;2027.00;5.96;0
30;air_base;3692.00;10.98;2039.00;0.88;0
30;supply_node;3703.00;11.88;2032.00;3.34;0
30;supply_node;3689.00;12.05;2031.00;1.10;0
30;supply_node;3725.00;11.23;2031.00;2.58;0
30;supply_node;3737.00;10.70;2040.00;5.52;0
30;supply_node;3706.00;11.10;2042.00;3.27;0
30;supply_node;3702.00;13.55;2020.00;4.75;0
30;supply_node;3685.00;11.30;2044.00;1.40;0
30;supply_node;3696.00;10.85;2042.00;3.99;0
30;supply_node;3719.00;10.55;2044.00;0.64;0
30;supply_node;3729.00;10.35;2043.00;3.58;0
30;supply_node;3747.00;11.23;2044.00;6.16;0
30;supply_node;3680.00;12.23;2037.00;2.81;0
30;supply_node;3715.00;11.25;2035.00;4.29;0
30;supply_node;3714.00;12.62;2024.00;0.94;0
30;supply_node;3690.00;13.20;2019.00;4.99;0
30;supply_node;3710.00;12.45;2014.00;0.18;0
30;supply_node;3700.00;13.00;2010.00;3.12;0
30;bunker;3735.00;10.78;2038.00;0.35;0
30;bunker;3710.00;12.00;2031.00;3.01;0
30;bunker;3688.00;11.10;2043.00;4.57;0
30;bunker;3696.00;13.45;2020.00;2.41;0
30;bunker;3723.00;10.75;2036.00;3.62;0
30;bunker;3696.00;10.78;2043.00;0.35;0
30;bunker;3700.00;13.12;2012.00;3.02;0
30;bunker;3713.00;11.43;2035.00;5.68;0
30;bunker;3709.00;13.30;2025.00;2.06;0
30;bunker;3688.00;11.62;2034.00;5.08;0
30;bunker;3705.00;11.15;2040.00;0.01;0
30;bunker;3704.00;13.10;2016.00;4.13;0
30;bunker;3720.00;10.50;2046.00;1.97;0
30;bunker;3705.00;13.05;2014.00;2.07;0
30;bunker;3679.00;12.10;2040.00;6.20;0
30;bunker;3732.00;10.20;2046.00;2.58;0
30;bunker;3745.00;11.23;2041.00;0.41;0
30;anti_air_building;3726.00;11.40;2030.00;0.52;0
30;anti_air_building;3699.00;12.53;2027.00;4.64;0
30;anti_air_building;3689.00;10.98;2039.00;1.02;0
30;synthetic_refinery;3700.00;12.60;2027.00;3.69;0
30;fuel_silo;3718.00;10.85;2038.00;5.25;0
30;radar_station;3715.00;12.18;2027.00;2.08;0
30;rocket_site;3718.00;10.85;2038.00;5.75;0
30;nuclear_reactor;3701.00;12.45;2028.00;1.02;0
31;arms_factory;3741.00;9.70;1976.00;2.84;0
31;arms_factory;3705.00;11.15;1959.00;0.68;0
31;arms_factory;3720.00;10.35;1962.00;3.34;0
31;arms_factory;3694.00;11.15;1954.00;6.01;0
31;arms_factory;3748.00;9.70;1991.00;1.29;0
31;arms_factory;3797.00;10.95;2042.00;5.41;0
31;industrial_complex;3727.00;10.32;2002.00;1.79;0
31;industrial_complex;3757.00;10.00;2007.00;4.45;0
31;industrial_complex;3700.00;11.35;1964.00;1.19;0
31;industrial_complex;3730.00;9.75;1965.00;2.40;0
31;industrial_complex;3739.00;9.85;1981.00;0.24;0
31;industrial_complex;3777.00;10.25;2036.00;2.90;0
31;air_base;3765.00;10.93;2036.00;4.46;0
31;supply_node;3758.00;9.70;1984.00;0.06;0
31;supply_node;3745.00;9.90;2015.00;2.99;0
31;supply_node;3717.00;11.18;2002.00;5.93;0
31;supply_node;3754.00;11.32;2027.00;2.23;0
31;supply_node;3737.00;9.90;1994.00;5.16;0
31;supply_node;3735.00;9.95;1980.00;0.36;0
31;supply_node;3765.00;9.70;2001.00;4.40;0
31;supply_node;3730.00;10.00;2008.00;5.88;0
31;supply_node;3714.00;11.07;1987.00;2.53;0
31;supply_node;3720.00;10.35;1963.00;0.29;0
31;supply_node;3703.00;11.35;1985.00;1.77;0
31;supply_node;3776.00;9.70;2014.00;4.71;0
31;supply_node;3723.00;10.55;1982.00;1.01;0
31;supply_node;3746.00;9.70;1990.00;3.94;0
31;supply_node;3773.00;10.43;2040.00;0.60;0
31;supply_node;3709.00;10.85;1970.00;3.18;0
31;supply_node;3723.00;10.80;2015.00;6.11;0
31;supply_node;3789.00;10.12;2023.00;1.31;0
31;supply_node;3694.00;11.20;1949.00;5.35;0
31;supply_node;3735.00;10.95;2023.00;2.00;0
31;supply_node;3738.00;9.70;1966.00;3.48;0
31;supply_node;3762.00;12.07;2044.00;1.24;0
31;supply_node;3782.00;10.90;2044.00;2.72;0
31;supply_node;3795.00;11.15;2044.00;5.65;0
31;supply_node;3753.00;12.28;2039.00;2.31;0
31;supply_node;3786.00;10.55;2036.00;4.89;0
31;supply_node;3798.00;10.60;2036.00;1.55;0
31;supply_node;3763.00;11.10;2035.00;3.02;0
31;supply_node;3744.00;11.40;2031.00;0.78;0
31;supply_node;3780.00;9.90;2028.00;3.72;0
31;supply_node;3769.00;9.75;2026.00;5.20;0
31;supply_node;3761.00;9.85;2018.00;2.95;0
31;supply_node;3758.00;10.00;2009.00;4.44;0
31;supply_node;3783.00;9.70;2008.00;1.09;0
31;supply_node;3743.00;9.85;2004.00;5.13;0
31;supply_node;3708.00;11.50;1998.00;0.32;0
31;supply_node;3753.00;9.70;1998.00;3.26;0
31;supply_node;3727.00;10.35;1995.00;5.84;0
31;supply_node;3746.00;9.70;1980.00;2.49;0
31;supply_node;3755.00;9.73;1976.00;3.97;0
31;supply_node;3700.00;11.45;1973.00;1.73;0
31;supply_node;3725.00;10.20;1971.00;4.67;0
31;supply_node;3751.00;9.70;1967.00;6.14;0
31;supply_node;3702.00;11.30;1959.00;3.90;0
31;naval_base;3782.00;9.50;2005.00;0.00;23162
31;naval_base;3753.00;9.50;1992.00;0.40;23162
31;naval_base;3772.00;9.50;2001.00;0.64;23162
31;naval_base;3747.00;9.70;1965.00;-0.59;21115
31;naval_base;3752.00;9.50;1993.00;-4.51;23162
31;naval_base;3754.00;9.70;1989.00;-2.76;23162
31;naval_base;3737.00;9.50;1959.00;0.17;21115
31;bunker;3746.00;9.70;1997.00;0.55;0
31;bunker;3760.00;10.98;2028.00;4.67;0
31;bunker;3725.00;10.35;2007.00;5.87;0
31;bunker;3716.00;11.15;1995.00;3.71;0
31;bunker;3717.00;10.90;1978.00;5.28;0
31;bunker;3761.00;9.75;2009.00;1.66;0
31;bunker;3716.00;10.90;1978.00;4.32;0
31;bunker;3759.00;9.70;2001.00;2.16;0
31;bunker;3744.00;11.40;2035.00;5.18;0
31;bunker;3747.00;9.70;2000.00;0.11;0
31;bunker;3766.00;10.93;2038.00;4.23;0
31;bunker;3740.00;9.73;1970.00;0.61;0
31;bunker;3771.00;9.70;2020.00;2.17;0
31;bunker;3781.00;10.05;2029.00;4.83;0
31;bunker;3776.00;9.70;2008.00;2.67;0
31;bunker;3802.00;10.80;2040.00;2.78;0
31;bunker;3690.00;11.15;1948.00;0.62;0
31;bunker;3726.00;10.30;1977.00;3.28;0
31;bunker;3713.00;10.60;1967.00;5.94;0
31;bunker;3753.00;9.70;1970.00;2.68;0
31;bunker;3775.00;9.70;2016.00;5.34;0
31;bunker;3785.00;9.90;2022.00;1.73;0
31;bunker;3792.00;10.95;2044.00;4.39;0
31;bunker;3781.00;10.40;2038.00;1.12;0
31;bunker;3783.00;10.88;2043.00;3.79;0
31;bunker;3740.00;11.00;2027.00;0.17;0
31;bunker;3779.00;10.40;2039.00;2.83;0
31;bunker;3749.00;9.70;1997.00;5.86;0
31;bunker;3750.00;10.10;2016.00;0.78;0
31;bunker;3753.00;12.35;2043.00;4.90;0
31;bunker;3759.00;9.70;1980.00;2.74;0
31;bunker;3760.00;12.25;2041.00;2.84;0
31;bunker;3754.00;9.70;1979.00;0.68;0
31;bunker;3718.00;11.23;2013.00;3.35;0
31;bunker;3750.00;9.70;1985.00;4.91;0
31;bunker;3732.00;10.10;1999.00;1.29;0
31;bunker;3710.00;11.75;2005.00;5.41;0
31;bunker;3720.00;10.45;1968.00;0.33;0
